X,Y,id,name
23.7202117,37.9908358,10742179,
23.7202697,37.9913046,10742179,
23.7203118,37.9915489,10742179,
23.7204263,37.9920218,10742179,
23.7205248,37.9923928,10742179,
23.7205856,37.9926039,10742179,
23.7207066,37.9930598,10742179,
23.720857,37.9936172,10742179,
23.7209024,37.9938028,10742179,
23.7209209,37.9939424,10742179,
23.7209276,37.9940916,10742179,
23.7209021,37.9943238,10742179,
23.7208721,37.994515,10742179,
23.7207951,37.9950368,10742179,
23.7207429,37.9953842,10742179,
23.7206783,37.9958412,10742179,
23.7206384,37.9960912,10742179,
23.7206174,37.9962792,10742179,
23.7206052,37.9966303,10742179,
23.7247953,37.9891914,11031665,Μιχαήλ Βόδα
23.7248239,37.9892079,11031665,Μιχαήλ Βόδα
23.7248467,37.9892597,11031665,Μιχαήλ Βόδα
23.7249033,37.9897573,11031665,Μιχαήλ Βόδα
23.7249636,37.990677,11031665,Μιχαήλ Βόδα
23.725013,37.9912657,11031665,Μιχαήλ Βόδα
23.725039,37.9915211,11031665,Μιχαήλ Βόδα
23.7250707,37.9919921,11031665,Μιχαήλ Βόδα
23.725074,37.9920568,11031665,Μιχαήλ Βόδα
23.7250836,37.9921293,11031665,Μιχαήλ Βόδα
23.7251084,37.9923787,11031665,Μιχαήλ Βόδα
23.7251228,37.9925836,11031665,Μιχαήλ Βόδα
23.7251353,37.9927472,11031665,Μιχαήλ Βόδα
23.7251621,37.9930299,11031665,Μιχαήλ Βόδα
23.7252051,37.993507,11031665,Μιχαήλ Βόδα
23.7252564,37.9938852,11031665,Μιχαήλ Βόδα
23.7252702,37.994024,11031665,Μιχαήλ Βόδα
23.7253099,37.9945238,11031665,Μιχαήλ Βόδα
23.7253734,37.9951781,11031665,Μιχαήλ Βόδα
23.7253944,37.9954687,11031665,Μιχαήλ Βόδα
23.7254448,37.995889,11031665,Μιχαήλ Βόδα
23.7254593,37.9959757,11031665,Μιχαήλ Βόδα
23.7255219,37.9964582,11031665,Μιχαήλ Βόδα
23.7255876,37.9968905,11031665,Μιχαήλ Βόδα
23.7256393,37.997229,11031665,Μιχαήλ Βόδα
23.7256508,37.9973033,11031665,Μιχαήλ Βόδα
23.7256896,37.9976056,11031665,Μιχαήλ Βόδα
23.7259203,37.9989333,11031665,Μιχαήλ Βόδα
23.7259878,37.999314,11031665,Μιχαήλ Βόδα
23.7260499,37.9996606,11031665,Μιχαήλ Βόδα
23.7261291,38.000134,11031665,Μιχαήλ Βόδα
23.726185,38.0004481,11031665,Μιχαήλ Βόδα
23.7261897,38.0004744,11031665,Μιχαήλ Βόδα
23.7262845,38.0010246,11031665,Μιχαήλ Βόδα
23.7263707,38.0015021,11031665,Μιχαήλ Βόδα
23.7264709,38.0021336,11031665,Μιχαήλ Βόδα
23.7182532,38.0121389,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7182666,38.0122718,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.718301,38.0125896,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7183611,38.0129075,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7187216,38.0141788,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7188417,38.0144898,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.718979,38.0148077,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7191335,38.0150984,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7195455,38.0157341,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7197118,38.0159617,15371933,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7194845,38.016095,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7192498,38.0157559,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7190715,38.0154796,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.718934,38.0152613,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7187319,38.0149091,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7185828,38.0145826,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.718446,38.0141955,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7184252,38.0140981,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7183638,38.0138391,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.718198,38.0131915,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7180462,38.0125523,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7179757,38.0121259,15371938,Αθήνα - Θεσσαλονίκη - Εύζωνοι
23.7275476,37.9988275,20143864,Ιθάκης
23.7290986,37.9986002,20143864,Ιθάκης
23.7295547,37.9985159,20143864,Ιθάκης
23.7302869,37.9983997,20143864,Ιθάκης
23.7308623,37.9983077,20143864,Ιθάκης
23.7315274,37.9982115,20143864,Ιθάκης
23.7316267,37.9981946,20143864,Ιθάκης
23.7320572,37.9981227,20143864,Ιθάκης
23.7327841,37.9980107,20143864,Ιθάκης
23.7353755,37.9978573,20143936,Πλατεία Αγίου Γεωργίου
23.7353346,37.9978381,20143936,Πλατεία Αγίου Γεωργίου
23.7352685,37.9978325,20143936,Πλατεία Αγίου Γεωργίου
23.7351979,37.9978178,20143936,Πλατεία Αγίου Γεωργίου
23.7351457,37.9977954,20143936,Πλατεία Αγίου Γεωργίου
23.7350984,37.9977488,20143936,Πλατεία Αγίου Γεωργίου
23.7350731,37.9976946,20143936,Πλατεία Αγίου Γεωργίου
23.7350761,37.9976185,20143936,Πλατεία Αγίου Γεωργίου
23.7351193,37.9975547,20143936,Πλατεία Αγίου Γεωργίου
23.7351997,37.9975083,20143936,Πλατεία Αγίου Γεωργίου
23.7352819,37.9974888,20143936,Πλατεία Αγίου Γεωργίου
23.7353653,37.9974875,20143936,Πλατεία Αγίου Γεωργίου
23.7354457,37.9975118,20143936,Πλατεία Αγίου Γεωργίου
23.7355071,37.9975489,20143936,Πλατεία Αγίου Γεωργίου
23.7355413,37.9975924,20143936,Πλατεία Αγίου Γεωργίου
23.7355672,37.9976027,20143936,Πλατεία Αγίου Γεωργίου
23.7355672,37.9976027,20144228,Ιθάκης
23.7356148,37.997598,20144228,Ιθάκης
23.7360144,37.9975318,20144228,Ιθάκης
23.7366904,37.9974198,20144228,Ιθάκης
23.736793,37.9973511,20144228,Ιθάκης
23.7330596,37.9985862,20144411,Τήνου
23.7337063,37.9984851,20144411,Τήνου
23.7342297,37.9984049,20144411,Τήνου
23.7354658,37.9982082,20144411,Τήνου
23.7359191,37.9981321,20144411,Τήνου
23.7362169,37.9980877,20144411,Τήνου
23.736985,37.9979571,20144411,Τήνου
23.7375466,37.9978584,20144411,Τήνου
23.7383159,37.997415,20144411,Τήνου
23.7337063,37.9984851,20144587,Κομνα Τρακα
23.7338321,37.9990236,20144587,Κομνα Τρακα
23.7334639,37.9953916,20145038,Ιωάννου Δροσοπούλου
23.7335001,37.9955133,20145038,Ιωάννου Δροσοπούλου
23.7336571,37.9960999,20145038,Ιωάννου Δροσοπούλου
23.7337764,37.9965554,20145038,Ιωάννου Δροσοπούλου
23.7339293,37.9972149,20145038,Ιωάννου Δροσοπούλου
23.7340741,37.9977771,20145038,Ιωάννου Δροσοπούλου
23.7340875,37.9978363,20145038,Ιωάννου Δροσοπούλου
23.7342297,37.9984049,20145038,Ιωάννου Δροσοπούλου
23.7343618,37.9989454,20145038,Ιωάννου Δροσοπούλου
23.7345053,37.9995299,20145038,Ιωάννου Δροσοπούλου
23.7346143,37.9999897,20145038,Ιωάννου Δροσοπούλου
23.7346701,38.0002003,20145038,Ιωάννου Δροσοπούλου
23.7347809,38.0006413,20145038,Ιωάννου Δροσοπούλου
23.7348128,38.0007686,20145038,Ιωάννου Δροσοπούλου
23.7369837,38.0042149,20146783,Επτανήσου
23.7369141,38.003952,20146783,Επτανήσου
23.7347809,38.0006413,20146903,Φωκίωνος Νέγρη
23.736111,38.0008153,20146903,Φωκίωνος Νέγρη
23.7374957,38.0010081,20146903,Φωκίωνος Νέγρη
23.7379112,38.001065,20146903,Φωκίωνος Νέγρη
23.7383407,38.0011334,20146903,Φωκίωνος Νέγρη
23.739189,38.00127,20146903,Φωκίωνος Νέγρη
23.7395486,38.0013279,20146903,Φωκίωνος Νέγρη
23.7397295,38.0013727,20146903,Φωκίωνος Νέγρη
23.7405318,38.0021166,20146903,Φωκίωνος Νέγρη
23.7410842,38.0026374,20146903,Φωκίωνος Νέγρη
23.7409587,38.0028492,20146994,Φωκίωνος Νέγρη
23.7408062,38.0027832,20146994,Φωκίωνος Νέγρη
23.740231,38.0022853,20146994,Φωκίωνος Νέγρη
23.7396074,38.0016779,20146994,Φωκίωνος Νέγρη
23.7393807,38.0015707,20146994,Φωκίωνος Νέγρη
23.7387505,38.0014649,20146994,Φωκίωνος Νέγρη
23.7380532,38.0013478,20146994,Φωκίωνος Νέγρη
23.7409725,37.9972423,20147361,Πεστών
23.7411909,37.9972611,20147361,Πεστών
23.7419517,37.9973567,20147361,Πεστών
23.7425595,37.9974286,20147361,Πεστών
23.7432126,37.9974969,20147361,Πεστών
23.7434145,37.9976933,20147361,Πεστών
23.7438271,37.9980907,20147361,Πεστών
23.7407879,37.9960436,23184319,Μουστοξύδη
23.7407096,37.9960054,23184319,Μουστοξύδη
23.7406748,37.9959684,23184319,Μουστοξύδη
23.740648,37.9959227,23184319,Μουστοξύδη
23.7236008,38.0013526,23184372,Αγίου Μελετίου
23.7236954,38.0013411,23184372,Αγίου Μελετίου
23.7239952,38.0013045,23184372,Αγίου Μελετίου
23.7243807,38.0012597,23184372,Αγίου Μελετίου
23.725078,38.0011696,23184372,Αγίου Μελετίου
23.7254808,38.0011193,23184372,Αγίου Μελετίου
23.7258347,38.0010789,23184372,Αγίου Μελετίου
23.7262845,38.0010246,23184372,Αγίου Μελετίου
23.7274273,38.0008712,23184372,Αγίου Μελετίου
23.7275726,38.000855,23184372,Αγίου Μελετίου
23.7281189,38.0007877,23184372,Αγίου Μελετίου
23.7281877,38.0007773,23184372,Αγίου Μελετίου
23.728657,38.0007232,23184372,Αγίου Μελετίου
23.7292712,38.0006366,23184372,Αγίου Μελετίου
23.7300907,38.0005256,23184372,Αγίου Μελετίου
23.730233,38.0005039,23184372,Αγίου Μελετίου
23.7306549,38.0004431,23184372,Αγίου Μελετίου
23.7307985,38.000425,23184372,Αγίου Μελετίου
23.7234952,38.0003935,23184413,Αδμήτου
23.7235944,38.0012872,23184413,Αδμήτου
23.7236008,38.0013526,23184413,Αδμήτου
23.7380391,37.9983578,23184427,Κεφαλληνίας
23.7379496,37.9983838,23184427,Κεφαλληνίας
23.7378017,37.9984265,23184427,Κεφαλληνίας
23.7371728,37.9985143,23184427,Κεφαλληνίας
23.7364097,37.9986273,23184427,Κεφαλληνίας
23.7355996,37.99876,23184427,Κεφαλληνίας
23.7349908,37.998853,23184427,Κεφαλληνίας
23.7343618,37.9989454,23184427,Κεφαλληνίας
23.7338321,37.9990236,23184427,Κεφαλληνίας
23.733189,37.9991193,23184427,Κεφαλληνίας
23.7321869,37.995602,23184448,Κοδριγκτώνος
23.7320948,37.9956178,23184448,Κοδριγκτώνος
23.7309202,37.9958013,23184448,Κοδριγκτώνος
23.7308278,37.9958132,23184448,Κοδριγκτώνος
23.7302666,37.9959028,23184448,Κοδριγκτώνος
23.7296958,37.9959925,23184448,Κοδριγκτώνος
23.728962,37.9961136,23184448,Κοδριγκτώνος
23.7288927,37.9961242,23184448,Κοδριγκτώνος
23.7274972,37.996327,23184448,Κοδριγκτώνος
23.7273937,37.9963415,23184448,Κοδριγκτώνος
23.7187668,38.0157846,23184527,
23.7188173,38.0160889,23184527,
23.7188508,38.0162023,23184527,
23.7188948,38.0163013,23184527,
23.7190073,38.0164592,23184527,
23.7191084,38.0166062,23184527,
23.7192013,38.0167396,23184527,
23.7192672,38.0168476,23184527,
23.720436,38.0167173,23184536,
23.7208032,38.0168859,23184536,
23.7208552,38.0169248,23184536,
23.720923,38.016949,23184536,
23.7210236,38.0169518,23184536,
23.7211027,38.0169377,23184536,
23.7211662,38.0169169,23184536,
23.7211662,38.0169169,23184538,
23.7212239,38.0168711,23184538,
23.7212633,38.0167934,23184538,
23.7212837,38.016679,23184538,
23.7229642,38.01796,23184542,
23.7228521,38.0180119,23184542,
23.7227565,38.0180556,23184542,
23.7226929,38.0181121,23184542,
23.722654,38.0181979,23184542,
23.7226495,38.0182881,23184542,
23.7227413,38.0184493,23184542,
23.7238113,38.0203727,23184548,
23.7238113,38.0202645,23184548,
23.7238113,38.0201293,23184548,
23.7237426,38.0199332,23184548,
23.7650088,38.0113418,25048562,Odos Mavili
23.7651121,38.0113702,25048562,Odos Mavili
23.765327,38.0114266,25048562,Odos Mavili
23.7659009,38.0115682,25048562,Odos Mavili
23.7686612,38.012289,25048562,Odos Mavili
23.7687456,38.0123136,25048562,Odos Mavili
23.7691422,38.0124186,25048562,Odos Mavili
23.7701849,38.0126708,25048562,Odos Mavili
23.7711422,38.0129092,25048562,Odos Mavili
23.7718081,38.013077,25048562,Odos Mavili
23.7647227,38.0060053,25048636,28ης Οκτωβρίου
23.7657476,38.0057504,25048636,28ης Οκτωβρίου
23.7662683,38.0056015,25048636,28ης Οκτωβρίου
23.7664863,38.0055406,25048636,28ης Οκτωβρίου
23.766797,38.0054565,25048636,28ης Οκτωβρίου
23.7668601,38.0054381,25048636,28ης Οκτωβρίου
23.7636751,38.0154319,25053552,Ερσης
23.7637845,38.0154963,25053552,Ερσης
23.764006,38.015626,25053552,Ερσης
23.7643697,38.0157936,25053552,Ερσης
23.7646948,38.0158604,25053552,Ερσης
23.7649587,38.0158525,25053552,Ερσης
23.7652573,38.0158026,25053552,Ερσης
23.7655531,38.0157286,25053552,Ερσης
23.7657569,38.0156374,25053552,Ερσης
23.7664532,38.0153925,25053552,Ερσης
23.7463655,38.0034596,27790216,Κερκύρας
23.7464091,38.0034045,27790216,Κερκύρας
23.7464245,38.0033538,27790216,Κερκύρας
23.7463958,38.003295,27790216,Κερκύρας
23.7461305,38.0030508,27790216,Κερκύρας
23.7457178,38.002671,27790216,Κερκύρας
23.7453923,38.0023706,27790216,Κερκύρας
23.7452393,38.0022282,27790216,Κερκύρας
23.7445981,38.0016507,27790216,Κερκύρας
23.744416,38.0014785,27790216,Κερκύρας
23.7438342,38.0009498,27790216,Κερκύρας
23.7436524,38.0007793,27790216,Κερκύρας
23.7434402,38.0005866,27790216,Κερκύρας
23.743129,38.0002969,27790216,Κερκύρας
23.7427288,37.9999285,27790216,Κερκύρας
23.7426533,37.9998591,27790216,Κερκύρας
23.7423301,37.9995541,27790216,Κερκύρας
23.7421927,37.9994291,27790216,Κερκύρας
23.7421005,37.9993451,27790216,Κερκύρας
23.7416416,37.9989213,27790216,Κερκύρας
23.7413913,37.9986799,27790216,Κερκύρας
23.7410249,37.9983358,27790216,Κερκύρας
23.7404814,37.9978379,27790216,Κερκύρας
23.7404082,37.9977708,27790216,Κερκύρας
23.7402213,37.9975995,27790216,Κερκύρας
23.7398223,37.9972474,27790216,Κερκύρας
23.7396463,37.997081,27790216,Κερκύρας
23.7393208,37.9967686,27790216,Κερκύρας
23.7390968,37.9965573,27790216,Κερκύρας
23.7387441,37.9962418,27790216,Κερκύρας
23.7198342,38.0133315,28647527,Λιοσίων
23.7198868,38.0134515,28647527,Λιοσίων
23.71796,38.0100141,28647602,Σιώκου
23.7181457,38.009955,28647602,Σιώκου
23.7193108,38.0097573,28647602,Σιώκου
23.7193875,38.0097417,28647602,Σιώκου
23.7194226,38.0111481,28758770,Αυλώνος
23.7194883,38.0111751,28758770,Αυλώνος
23.7195419,38.0116853,28758770,Αυλώνος
23.718824,38.0139504,28758804,
23.7187278,38.0136367,28758804,
23.7185304,38.0129267,28758804,
23.7184791,38.012555,28758804,
23.7639054,38.0061199,31250221,
23.7639285,38.0060919,31250221,
23.7640396,38.0060242,31250221,
23.7641557,38.0059801,31250221,
23.7642798,38.0059755,31250221,
23.7643993,38.0059929,31250221,
23.7644947,38.0060255,31250221,
23.7636359,38.0063158,31250224,28ης Οκτωβρίου
23.7628758,38.0065786,31250224,28ης Οκτωβρίου
23.7627436,38.0066152,31250224,28ης Οκτωβρίου
23.761921,38.0068433,31250224,28ης Οκτωβρίου
23.7586995,38.0084022,31250233,Πέλλας
23.7591456,38.0087641,31250233,Πέλλας
23.7591934,38.0088017,31250233,Πέλλας
23.7592168,38.0088348,31250233,Πέλλας
23.7592091,38.0088843,31250233,Πέλλας
23.7596665,38.0084063,31250236,Παραδεισίων
23.7596432,38.008312,31250236,Παραδεισίων
23.7595664,38.0082331,31250236,Παραδεισίων
23.7594634,38.0081655,31250236,Παραδεισίων
23.7591115,38.0081452,31250236,Παραδεισίων
23.758957,38.0081858,31250236,Παραδεισίων
23.7586995,38.0084022,31250236,Παραδεισίων
23.761921,38.0068433,31250237,
23.7618274,38.0067705,31250237,
23.761511,38.0064163,31250237,
23.7518489,38.0029605,31250238,Περιφεριακός Γαλατσίου
23.7519588,38.0031226,31250238,Περιφεριακός Γαλατσίου
23.7521219,38.0033931,31250238,Περιφεριακός Γαλατσίου
23.7523365,38.0036569,31250238,Περιφεριακός Γαλατσίου
23.7524395,38.0038463,31250238,Περιφεριακός Γαλατσίου
23.752491,38.0040695,31250238,Περιφεριακός Γαλατσίου
23.7525768,38.0043941,31250238,Περιφεριακός Γαλατσίου
23.7527485,38.004712,31250238,Περιφεριακός Γαλατσίου
23.7529459,38.0049351,31250238,Περιφεριακός Γαλατσίου
23.7531862,38.0051042,31250238,Περιφεριακός Γαλατσίου
23.753538,38.0052707,31250238,Περιφεριακός Γαλατσίου
23.7539823,38.0054809,31250238,Περιφεριακός Γαλατσίου
23.7540645,38.0055338,31250238,Περιφεριακός Γαλατσίου
23.7541281,38.0055912,31250238,Περιφεριακός Γαλατσίου
23.754168,38.0056586,31250238,Περιφεριακός Γαλατσίου
23.7541989,38.0057399,31250238,Περιφεριακός Γαλατσίου
23.7542048,38.0058387,31250238,Περιφεριακός Γαλατσίου
23.7541904,38.0059428,31250238,Περιφεριακός Γαλατσίου
23.754096,38.0062133,31250238,Περιφεριακός Γαλατσίου
23.7540703,38.0064365,31250238,Περιφεριακός Γαλατσίου
23.7541303,38.0066529,31250238,Περιφεριακός Γαλατσίου
23.7542763,38.0068694,31250238,Περιφεριακός Γαλατσίου
23.7546539,38.0072007,31250238,Περιφεριακός Γαλατσίου
23.7549629,38.0074713,31250238,Περιφεριακός Γαλατσίου
23.7552449,38.0078197,31250238,Περιφεριακός Γαλατσίου
23.7554604,38.0080705,31250238,Περιφεριακός Γαλατσίου
23.7556925,38.0082828,31250238,Περιφεριακός Γαλατσίου
23.7559843,38.0084248,31250238,Περιφεριακός Γαλατσίου
23.7563705,38.0085533,31250238,Περιφεριακός Γαλατσίου
23.7567653,38.0085939,31250238,Περιφεριακός Γαλατσίου
23.7572203,38.0085736,31250238,Περιφεριακός Γαλατσίου
23.7576065,38.0084789,31250238,Περιφεριακός Γαλατσίου
23.7578726,38.008391,31250238,Περιφεριακός Γαλατσίου
23.7582245,38.0081678,31250238,Περιφεριακός Γαλατσίου
23.7586107,38.0078432,31250238,Περιφεριακός Γαλατσίου
23.7587134,38.0077416,31250238,Περιφεριακός Γαλατσίου
23.7590943,38.0073607,31250238,Περιφεριακός Γαλατσίου
23.7593346,38.0071781,31250238,Περιφεριακός Γαλατσίου
23.7596436,38.0070631,31250238,Περιφεριακός Γαλατσίου
23.7608109,38.0067588,31250238,Περιφεριακός Γαλατσίου
23.7610169,38.0066641,31250238,Περιφεριακός Γαλατσίου
23.761511,38.0064163,31250238,Περιφεριακός Γαλατσίου
23.7624963,38.0037792,31250241,Μουσών
23.7627331,38.0035808,31250241,Μουσών
23.7629781,38.0033727,31250241,Μουσών
23.7631193,38.0032559,31250241,Μουσών
23.7631704,38.003209,31250241,Μουσών
23.7635637,38.0028897,31250241,Μουσών
23.7637604,38.0027197,31250241,Μουσών
23.7640275,38.0025067,31250241,Μουσών
23.7641133,38.0024382,31250241,Μουσών
23.7644657,38.0021169,31250241,Μουσών
23.7645239,38.0020628,31250241,Μουσών
23.7649623,38.0016738,31250241,Μουσών
23.7653897,38.0013037,31250241,Μουσών
23.7652863,38.0011371,31250244,Μεταξά Α.
23.7653897,38.0013037,31250244,Μεταξά Α.
23.7611351,38.0031977,31250249,Φιλιππίδη Μάρκου
23.7612249,38.0028673,31250249,Φιλιππίδη Μάρκου
23.7612444,38.0026251,31250249,Φιλιππίδη Μάρκου
23.7612531,38.0023628,31250249,Φιλιππίδη Μάρκου
23.7612652,38.001861,31250249,Φιλιππίδη Μάρκου
23.7612569,38.0013826,31250249,Φιλιππίδη Μάρκου
23.7612681,38.0011279,31250249,Φιλιππίδη Μάρκου
23.7612707,38.001065,31250249,Φιλιππίδη Μάρκου
23.761275,38.0009793,31250249,Φιλιππίδη Μάρκου
23.7613002,38.0003557,31250251,Φλώρου Ν.
23.7619602,37.999989,31250251,Φλώρου Ν.
23.7628309,37.9994674,31250251,Φλώρου Ν.
23.7628938,37.9994183,31250251,Φλώρου Ν.
23.7631447,37.9991081,31250251,Φλώρου Ν.
23.7634124,37.9987472,31250251,Φλώρου Ν.
23.763422,37.9987082,31250251,Φλώρου Ν.
23.7636229,37.9978107,31250251,Φλώρου Ν.
23.7636841,37.9975123,31250251,Φλώρου Ν.
23.7637747,37.9971599,31250251,Φλώρου Ν.
23.7586761,37.9971846,31250255,Μπόχαλη
23.7593099,37.9973252,31250255,Μπόχαλη
23.760698,37.9976655,31250255,Μπόχαλη
23.763271,37.9971393,31250261,Λάμψα Ευστράτιου
23.7633786,37.9971418,31250261,Λάμψα Ευστράτιου
23.7635051,37.997149,31250261,Λάμψα Ευστράτιου
23.7635579,37.9971511,31250261,Λάμψα Ευστράτιου
23.7637747,37.9971599,31250261,Λάμψα Ευστράτιου
23.760698,37.9976655,31250262,Μπόχαλη
23.7609078,37.9979699,31250262,Μπόχαλη
23.7611789,37.998392,31250262,Μπόχαλη
23.761207,37.9984459,31250262,Μπόχαλη
23.7614434,37.9988989,31250262,Μπόχαλη
23.7614045,37.9994596,31250262,Μπόχαλη
23.76099,37.9999621,31250262,Μπόχαλη
23.7605121,38.0005656,31250262,Μπόχαλη
23.7605063,38.0009494,31250262,Μπόχαλη
23.7614045,37.9994596,31250264,Μαρτινέγκου
23.7615891,37.9994495,31250264,Μαρτινέγκου
23.7618097,37.9994268,31250264,Μαρτινέγκου
23.7619472,37.9993966,31250264,Μαρτινέγκου
23.7621657,37.9993332,31250264,Μαρτινέγκου
23.7625468,37.9992148,31250264,Μαρτινέγκου
23.7627437,37.9989305,31250264,Μαρτινέγκου
23.7628164,37.9987946,31250264,Μαρτινέγκου
23.7628367,37.9987415,31250264,Μαρτινέγκου
23.7629239,37.9983687,31250264,Μαρτινέγκου
23.7629754,37.9981812,31250264,Μαρτινέγκου
23.7630266,37.9980509,31250264,Μαρτινέγκου
23.763244,37.9978124,31250264,Μαρτινέγκου
23.7633067,37.997776,31250264,Μαρτινέγκου
23.7633635,37.9977623,31250264,Μαρτινέγκου
23.7636229,37.9978107,31250264,Μαρτινέγκου
23.7611789,37.998392,31250266,Καντούνη
23.7612846,37.9983588,31250266,Καντούνη
23.7616921,37.9981314,31250266,Καντούνη
23.7621681,37.9978297,31250266,Καντούνη
23.7631446,37.9971963,31250266,Καντούνη
23.763271,37.9971393,31250266,Καντούνη
23.7614434,37.9988989,31250268,Κατράμη
23.7617187,37.9988753,31250268,Κατράμη
23.7628164,37.9987946,31250268,Κατράμη
23.7616921,37.9981314,31250277,Μοισοδιακος
23.7615432,37.9979659,31250277,Μοισοδιακος
23.7614375,37.9978505,31250277,Μοισοδιακος
23.7613352,37.9977092,31250277,Μοισοδιακος
23.7611868,37.9974902,31250277,Μοισοδιακος
23.761077,37.9973442,31250277,Μοισοδιακος
23.7609225,37.9972766,31250277,Μοισοδιακος
23.7606454,37.9972331,31250277,Μοισοδιακος
23.7605853,37.9972014,31250277,Μοισοδιακος
23.7604327,37.9970288,31250277,Μοισοδιακος
23.7588929,37.9976942,31250281,Μπουζίκη
23.7596179,37.9978447,31250281,Μπουζίκη
23.760253,37.9979868,31250281,Μπουζίκη
23.7603732,37.9980747,31250281,Μπουζίκη
23.7605357,37.9983862,31250281,Μπουζίκη
23.7608933,37.9989905,31250281,Μπουζίκη
23.7609037,37.9991056,31250281,Μπουζίκη
23.7608816,37.9992621,31250281,Μπουζίκη
23.760859,37.9993381,31250281,Μπουζίκη
23.7607977,37.9994225,31250281,Μπουζίκη
23.7606505,37.9995052,31250281,Μπουζίκη
23.7606505,37.9995052,31250295,
23.7604879,37.9995913,31250295,
23.7605511,37.9993702,31250297,Μέγα Ι.
23.7603509,37.9993749,31250297,Μέγα Ι.
23.7598239,37.999238,31250297,Μέγα Ι.
23.7605121,38.0005656,31250298,Πλατεία Διάκου Αλ.
23.7599834,38.000431,31250298,Πλατεία Διάκου Αλ.
23.7595629,38.0003221,31250298,Πλατεία Διάκου Αλ.
23.7586734,37.997333,31250300,Καρπενησιώτη Αρ.
23.7588929,37.9976942,31250300,Καρπενησιώτη Αρ.
23.7591317,37.9980921,31250300,Καρπενησιώτη Αρ.
23.7593995,37.9985343,31250300,Καρπενησιώτη Αρ.
23.7597147,37.9990554,31250300,Καρπενησιώτη Αρ.
23.7598239,37.999238,31250300,Καρπενησιώτη Αρ.
23.7596954,37.9997063,31250300,Καρπενησιώτη Αρ.
23.7595629,38.0003221,31250300,Καρπενησιώτη Αρ.
23.7595447,38.0004032,31250300,Καρπενησιώτη Αρ.
23.7594805,38.0005502,31250300,Καρπενησιώτη Αρ.
23.7618097,37.9994268,31250301,Πλατεία Παρθένη
23.7617187,37.9988753,31250301,Πλατεία Παρθένη
23.7592429,37.9971062,31250304,Ευσταθίου
23.7600351,37.9970832,31250304,Ευσταθίου
23.7602876,37.9970658,31250304,Ευσταθίου
23.7604327,37.9970288,31250304,Ευσταθίου
23.7611129,37.9967535,31250304,Ευσταθίου
23.7613181,37.9966841,31250304,Ευσταθίου
23.761733,37.9965185,31250304,Ευσταθίου
23.7626981,37.9961434,31250304,Ευσταθίου
23.761504,37.9969397,31250305,Καταρτζή
23.7618608,37.9968171,31250305,Καταρτζή
23.7620813,37.9967736,31250305,Καταρτζή
23.76243,37.9967197,31250305,Καταρτζή
23.7629792,37.9966413,31250305,Καταρτζή
23.7604327,37.9970288,31250310,Μοισοδιακος
23.7601279,37.9965852,31250310,Μοισοδιακος
23.7598287,37.9961718,31250310,Μοισοδιακος
23.7593099,37.9973252,31250311,Γιαννούλη Αιτωλού
23.7592574,37.997236,31250311,Γιαννούλη Αιτωλού
23.7592429,37.9971062,31250311,Γιαννούλη Αιτωλού
23.7592915,37.9965867,31250311,Γιαννούλη Αιτωλού
23.7592877,37.9964459,31250311,Γιαννούλη Αιτωλού
23.7592598,37.996195,31250311,Γιαννούλη Αιτωλού
23.7591973,37.9954698,31250311,Γιαννούλη Αιτωλού
23.759222,37.9952596,31250311,Γιαννούλη Αιτωλού
23.7592735,37.9950093,31250311,Γιαννούλη Αιτωλού
23.7593765,37.9948131,31250311,Γιαννούλη Αιτωλού
23.7596254,37.9945426,31250311,Γιαννούλη Αιτωλού
23.7599065,37.9943041,31250311,Γιαννούλη Αιτωλού
23.7599394,37.9942631,31250311,Γιαννούλη Αιτωλού
23.7599687,37.9941976,31250311,Γιαννούλη Αιτωλού
23.7600061,37.9938779,31250311,Γιαννούλη Αιτωλού
23.7601279,37.9965852,31250314,Παπαρσένη
23.760016,37.9965865,31250314,Παπαρσένη
